message,severity,attributes,tags,timestamp
/usr/local/lib/python3.11/site-packages/hindsight_api/engine/embeddings.py:230: FutureWarning: The `get_sentence_embedding_dimension` method has been renamed to `get_embedding_dimension`.,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:04:30.530958200Z
  self._dimension = self._model.get_sentence_embedding_dimension(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:04:30.530962230Z
"2026-08-15 12:04:30,519 - INFO - hindsight_api.engine.embeddings - Embeddings: local provider initialized (dim: 384, device: cpu)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:04:30.530965470Z
"2026-08-15 12:04:31,051 - INFO - hindsight_api.engine.cross_encoder - Reranker: local provider initialized (max_concurrent=4)",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:04:31.061969429Z
  |     async with multi_bank_starlette_app.router.lifespan_context(multi_bank_starlette_app):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847218444Z
"  |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847225444Z
"  |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847231644Z
"  |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 665, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847236184Z
  |     async with (,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847241054Z
"  |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847246094Z
"2026-08-15 12:05:28,093 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager shutting down",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847249644Z
"  |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847264924Z
"2026-08-15 12:05:28,093 - INFO - mcp.server.streamable_http_manager - StreamableHTTP session manager shutting down",info,"{""level"":""info""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847271474Z
"  |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 140, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847273494Z
ERROR:      + Exception Group Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847277554Z
"  |   File ""/usr/local/lib/python3.11/site-packages/starlette/routing.py"", line 648, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847281634Z
  |     async with self.lifespan_context(app) as maybe_state:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847285824Z
"  |   File ""/usr/local/lib/python3.11/contextlib.py"", line 210, in __aenter__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847289453Z
  |     return await anext(self.gen),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847293413Z
  |            ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847296943Z
"  |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/__init__.py"", line 83, in chained_lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.847300303Z
  |     async with anyio.create_task_group() as tg:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849881579Z
"  |   File ""/usr/local/lib/python3.11/site-packages/anyio/_backends/_asyncio.py"", line 815, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849888489Z
  |     raise BaseExceptionGroup(,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849893259Z
  | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849896899Z
  +-+---------------- 1 ----------------,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849900839Z
    | Exception Group Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849904369Z
"    |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 145, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849907639Z
    |     yield  # Let the application run,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849910769Z
    |     ^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849913989Z
"    |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 670, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849917809Z
    |     yield,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849920909Z
"    |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/__init__.py"", line 84, in chained_lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849924109Z
    |     async with single_bank_starlette_app.router.lifespan_context(single_bank_starlette_app):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849926969Z
"    |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849930239Z
"    |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849933859Z
"    |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 665, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849937179Z
    |     async with (,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849940529Z
"    |   File ""/usr/local/lib/python3.11/contextlib.py"", line 231, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849943589Z
"    |     await self.gen.athrow(typ, value, traceback)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.849947029Z
"    |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 140, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851969950Z
    |     async with anyio.create_task_group() as tg:,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851974210Z
"    |   File ""/usr/local/lib/python3.11/site-packages/anyio/_backends/_asyncio.py"", line 815, in __aexit__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851979450Z
    |     raise BaseExceptionGroup(,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851983360Z
    | ExceptionGroup: unhandled errors in a TaskGroup (1 sub-exception),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851987300Z
    +-+---------------- 1 ----------------,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851991240Z
      | Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851994950Z
"      |   File ""/usr/local/lib/python3.11/site-packages/mcp/server/streamable_http_manager.py"", line 145, in run",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.851998560Z
      |     yield  # Let the application run,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852001860Z
      |     ^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852005110Z
"      |   File ""/usr/local/lib/python3.11/site-packages/fastmcp/server/http.py"", line 670, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852008630Z
      |     yield,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852013450Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/__init__.py"", line 87, in chained_lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852018430Z
      |     async with original_lifespan(app_instance):,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852022510Z
"      |   File ""/usr/local/lib/python3.11/contextlib.py"", line 210, in __aenter__",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852026600Z
      |     return await anext(self.gen),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852030249Z
      |            ^^^^^^^^^^^^^^^^^^^^^,error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852034419Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/api/http.py"", line 3718, in lifespan",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852037819Z
      |     await memory.initialize(),error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.852041679Z
"      |   File ""/usr/local/lib/python3.11/site-packages/hindsight_api/engine/memory_engine.py"", line 3689, in initialize",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.853973760Z
"      |     await asyncio.wait_for(asyncio.gather(*init_tasks), timeout=init_timeout)",error,"{""level"":""error""}","{""project"":""9b08be93-b288-4772-8ccc-29b724851bf0"",""environment"":""9d75ea4a-b853-442d-a363-25a181446f91"",""service"":""415d2f9a-8e64-46f9-a943-3f4d79831d54"",""deployment"":""87f73896-be31-4128-9af0-b5a62285641d"",""replica"":""5fc40eec-8c3c-41f9-8b42-f3f771c17231""}",2026-08-15T12:05:30.853980790Z
